ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-06,3632.2941962687214,3058.7222550153397,3501.6605178722966,3632.2941962687214,3632.2941962687214,-352.499794324644,-352.499794324644,-352.499794324644,-259.21134,-259.21134,-259.21134,-13.505631606375351,-13.505631606375351,-13.505631606375351,-79.78282271826859,-79.78282271826859,-79.78282271826859,0.0,0.0,0.0,3279.7944019440774
2024-05-07,3629.8553164798027,3059.4238978244243,3488.1372491837656,3629.8553164798027,3629.8553164798027,-363.7740368199361,-363.7740368199361,-363.7740368199361,-259.21134,-259.21134,-259.21134,-16.72982718699999,-16.72982718699999,-16.72982718699999,-87.83286963293615,-87.83286963293615,-87.83286963293615,0.0,0.0,0.0,3266.0812796598666
2024-05-08,3627.416436690883,3039.0840366237708,3465.5203966410627,3627.416436690883,3627.416436690883,-367.6112835638446,-367.6112835638446,-367.6112835638446,-259.21134,-259.21134,-259.21134,-13.072598863036589,-13.072598863036589,-13.072598863036589,-95.32734470080803,-95.32734470080803,-95.32734470080803,0.0,0.0,0.0,3259.8051531270385
2024-05-13,3615.222037746287,3002.3495801603312,3438.460177207434,3615.222037746287,3615.222037746287,-395.25998020640367,-395.25998020640367,-395.25998020640367,-259.21134,-259.21134,-259.21134,-13.50563160643036,-13.50563160643036,-13.50563160643036,-122.54300859997328,-122.54300859997328,-122.54300859997328,0.0,0.0,0.0,3219.962057539883
2024-05-14,3612.783157957367,2996.3113517623933,3424.566470615452,3612.783157957367,3612.783157957367,-401.6285444491885,-401.6285444491885,-401.6285444491885,-259.21134,-259.21134,-259.21134,-16.729827186977264,-16.729827186977264,-16.729827186977264,-125.6873772622112,-125.6873772622112,-125.6873772622112,0.0,0.0,0.0,3211.1546135081785
2024-05-15,3610.3442781684485,2991.5034917557477,3431.124909193672,3610.3442781684485,3610.3442781684485,-400.3198079644348,-400.3198079644348,-400.3198079644348,-259.21134,-259.21134,-259.21134,-13.072598863036175,-13.072598863036175,-13.072598863036175,-128.03586910139862,-128.03586910139862,-128.03586910139862,0.0,0.0,0.0,3210.0244702040136
2024-05-16,3607.905398379529,2999.7544790978,3425.5772089056804,3607.905398379529,3607.905398379529,-400.96078011729406,-400.96078011729406,-400.96078011729406,-259.21134,-259.21134,-259.21134,-12.149051669980306,-12.149051669980306,-12.149051669980306,-129.60038844731372,-129.60038844731372,-129.60038844731372,0.0,0.0,0.0,3206.9446182622346
2024-05-17,3605.466518590609,3009.2618695934093,3426.841284454203,3605.466518590609,3605.466518590609,-398.9624518701528,-398.9624518701528,-398.9624518701528,-259.21134,-259.21134,-259.21134,-9.345641308486003,-9.345641308486003,-9.345641308486003,-130.4054705616668,-130.4054705616668,-130.4054705616668,0.0,0.0,0.0,3206.5040667204566
2024-05-20,3598.1498792238517,2968.3189052383477,3414.3054087249593,3598.1498792238517,3598.1498792238517,-401.4097664928074,-401.4097664928074,-401.4097664928074,-259.21134,-259.21134,-259.21134,-13.505631606437541,-13.505631606437541,-13.505631606437541,-128.69279488636982,-128.69279488636982,-128.69279488636982,0.0,0.0,0.0,3196.740112731044
2024-05-21,3595.7109994349325,2981.3613320801296,3408.029333170489,3595.7109994349325,3595.7109994349325,-402.88679034478855,-402.88679034478855,-402.88679034478855,-259.21134,-259.21134,-259.21134,-16.72982718697816,-16.72982718697816,-16.72982718697816,-126.94562315781036,-126.94562315781036,-126.94562315781036,0.0,0.0,0.0,3192.824209090144
2024-05-22,3593.272119646013,2983.1707482347233,3422.604676391428,3593.272119646013,3593.272119646013,-397.01922567667816,-397.01922567667816,-397.01922567667816,-259.21134,-259.21134,-259.21134,-13.0725988630466,-13.0725988630466,-13.0725988630466,-124.73528681363152,-124.73528681363152,-124.73528681363152,0.0,0.0,0.0,3196.2528939693348
2024-05-27,3581.0777207014166,2988.9930512029555,3415.131949643752,3581.0777207014166,3581.0777207014166,-382.697118712956,-382.697118712956,-382.697118712956,-259.21134,-259.21134,-259.21134,-13.505631606327361,-13.505631606327361,-13.505631606327361,-109.98014710662862,-109.98014710662862,-109.98014710662862,0.0,0.0,0.0,3198.3806019884605
2024-05-28,3578.6388409124975,2988.97722601328,3411.533916278065,3578.6388409124975,3578.6388409124975,-382.92593403567406,-382.92593403567406,-382.92593403567406,-259.21134,-259.21134,-259.21134,-16.729827186979065,-16.729827186979065,-16.729827186979065,-106.98476684869506,-106.98476684869506,-106.98476684869506,0.0,0.0,0.0,3195.7129068768236
2024-05-29,3576.1999611235783,2961.4005205167673,3407.7653432302563,3576.1999611235783,3576.1999611235783,-376.4907204144428,-376.4907204144428,-376.4907204144428,-259.21134,-259.21134,-259.21134,-13.072598863046187,-13.072598863046187,-13.072598863046187,-104.20678155139667,-104.20678155139667,-104.20678155139667,0.0,0.0,0.0,3199.7092407091354
2024-05-30,3573.7610813346587,2985.3173073026996,3408.6595450997793,3573.7610813346587,3573.7610813346587,-373.09916988953023,-373.09916988953023,-373.09916988953023,-259.21134,-259.21134,-259.21134,-12.149051669985035,-12.149051669985035,-12.149051669985035,-101.73877821954524,-101.73877821954524,-101.73877821954524,0.0,0.0,0.0,3200.6619114451287
2024-05-31,3571.3222015457395,2983.184695583232,3436.5630826846273,3571.3222015457395,3571.3222015457395,-368.2234968665231,-368.2234968665231,-368.2234968665231,-259.21134,-259.21134,-259.21134,-9.34564130842722,-9.34564130842722,-9.34564130842722,-99.66651555809587,-99.66651555809587,-99.66651555809587,0.0,0.0,0.0,3203.0987046792166
2024-06-03,3564.005562178982,2981.391211233905,3406.197757141212,3564.005562178982,3564.005562178982,-369.2617026995414,-369.2617026995414,-369.2617026995414,-259.21134,-259.21134,-259.21134,-13.505631606334545,-13.505631606334545,-13.505631606334545,-96.54473109320688,-96.54473109320688,-96.54473109320688,0.0,0.0,0.0,3194.7438594794407
2024-06-04,3561.566682390062,2975.177796144932,3399.088787222428,3561.566682390062,3561.566682390062,-372.66166217543883,-372.66166217543883,-372.66166217543883,-259.21134,-259.21134,-259.21134,-16.729827186956335,-16.729827186956335,-16.729827186956335,-96.72049498848249,-96.72049498848249,-96.72049498848249,0.0,0.0,0.0,3188.905020214623
2024-06-05,3559.1278026011432,2976.944639853969,3416.185937056836,3559.1278026011432,3559.1278026011432,-369.8491183472245,-369.8491183472245,-369.8491183472245,-259.21134,-259.21134,-259.21134,-13.072598863040511,-13.072598863040511,-13.072598863040511,-97.56517948418399,-97.56517948418399,-97.56517948418399,0.0,0.0,0.0,3189.278684253919
